sample_id,split
26595,test
26596,train
26597,train
26598,train
26599,train
26600,train
26601,train
26602,train
26603,train
26604,test
26605,train
26606,train
26607,train
26608,test
26609,train
26610,train
26611,test
26612,test
26613,train
26614,train
26615,train
26616,test
26617,train
26618,train
26619,train
26620,test
26621,train
26622,train
26623,train
26624,train
26625,train
26626,train
26627,train
26628,test
26629,train
26630,test
26631,train
26632,test
26633,train
26634,train
26635,train
26636,train
26637,train
26638,train
26639,train
26640,test
26641,train
26642,train
26643,train
26644,train
26645,train
26646,train
26647,train
26648,train
26649,train
26650,train
26651,test
26652,train
26653,train
26654,test
26655,train
26656,train
26657,test
26658,test
26659,train
26660,test
26661,train
26662,train
26663,test
26664,test
26665,train
26666,train
26667,train
26668,train
26669,train
26670,train
26671,train
26672,train
26673,test
26674,train
26675,test
26676,train
26677,test
26678,train
26679,train
26680,train
26681,train
26682,train
26683,test
26684,train
26685,train
26686,train
26687,train
26688,test
26689,train
26690,train
26691,train
26692,train
26693,test
26694,train
26695,train
26696,train
26697,train
26698,train
26699,train
26700,test
26701,test
26702,train
26703,train
26704,test
26705,train
26706,train
26707,test
26708,train
26709,train
26710,test
26711,test
26712,train
26713,train
26714,train
26715,train
26716,train
26717,train
26718,test
26719,train
26720,test
26721,train
26722,train
26723,train
26724,train
26725,test
26726,test
26727,test
26728,train
26729,train
26730,train
26731,train
26732,train
26733,train
26734,train
26735,train
26736,test
26737,train
26738,train
26739,train
26740,train
26741,train
26742,train
26743,train
26744,train
26745,train
26746,train
26747,test
26748,train
26749,train
26750,train
26751,test
26752,test
26753,train
26754,train
26755,train
26756,train
26757,train
26758,test
26759,train
26760,train
26761,train
26762,train
26763,test
26764,train
26765,test
26766,train
26767,train
26768,train
26769,train
26770,train
26771,train
26772,train
26773,train
26774,train
26775,train
26776,train
26777,train
26778,train
26779,train
26780,train
26781,test
26782,train
26783,train
26784,train
26785,train
26786,train
26787,train
26788,train
26789,train
26790,train
26791,train
26792,train
26793,test
26794,train
26795,train
26796,train
26797,train
26798,train
26799,train
26800,train
26801,train
26802,test
26803,train
26804,train
26805,train
26806,train
26807,test
26808,train
26809,train
26810,train
26811,train
26812,train
26813,train
26814,train
26815,train
26816,train
26817,train
26818,train
26819,train
26820,train
26821,train
26822,train
26823,train
26824,train
26825,train
26826,train
26827,test
26828,test
26829,test
26830,train
26831,train
26832,train
26833,train
26834,train
26835,train
26836,train
26837,train
26838,train
26839,test
26840,train
26841,test
26842,train
26843,train
26844,test
26845,train
26846,test
26847,train
26848,train
26849,train
26850,train
26851,train
26852,train
26853,test
26854,train
26855,train
26856,train
26857,test
26858,train
26859,train
26860,train
26861,train
26862,train
26863,train
26864,train
26865,train
26866,train
26867,train
26868,test
26869,train
26870,test
26871,train
26872,train
26873,train
26874,train
26875,train
26876,train
26877,train
26878,train
26879,train
26880,train
26881,train
26882,train
26883,test
26884,train
26885,train
26886,train
26887,train
26888,test
26889,train
26890,train
26891,train
26892,test
26893,train
26894,train
26895,train
26896,train
26897,train
26898,train
26899,train
26900,train
26901,train
26902,train
26903,test
26904,train
26905,train
26906,train
26907,train
26908,train
26909,train
26910,train
26911,train
26912,test
26913,train
26914,test
26915,train
26916,train
26917,train
26918,train
26919,train
26920,train
26921,train
26922,train
26923,train
26924,train
26925,train
26926,train
26927,train
26928,test
26929,test
26930,train
26931,train
26932,train
26933,train
26934,test
26935,train
26936,train
26937,train
26938,train
26939,train
26940,train
26941,train
26942,test
26943,train
26944,train
26945,train
26946,test
26947,train
26948,train
26949,train
26950,train
26951,test
26952,train
26953,train
26954,test
26955,train
26956,train
26957,train
26958,test
26959,test
26960,train
26961,train
26962,train
26963,test
26964,train
26965,train
26966,train
26967,train
26968,train
26969,train
26970,train
26971,test
26972,train
26973,train
26974,train
26975,train
26976,test
26977,train
26978,test
26979,train
26980,test
26981,test
26982,test
26983,train
26984,train
26985,test
26986,train
26987,train
26988,train
26989,train
26990,train
26991,train
26992,train
26993,train
26994,test
26995,train
26996,train
26997,train
26998,train
26999,train
27000,train
27001,train
27002,train
27003,test
27004,train
27005,train
27006,train
27007,test
27008,train
27009,train
27010,test
27011,test
27012,train
27013,train
27014,train
27015,test
27016,test
27017,test
27018,train
27019,train
27020,train
27021,train
27022,train
27023,train
27024,train
27025,train
27026,train
27027,train
27028,train
27029,test
27030,train
27031,test
27032,test
27033,test
27034,test
27035,test
27036,train
27037,train
27038,train
27039,train
27040,train
27041,train
27042,train
27043,train
27044,train
27045,train
27046,train
27047,test
27048,train
27049,train
27050,test
27051,train
27052,train
27053,train
27054,train
27055,train
27056,train
27057,train
27058,train
27059,train
27060,train
27061,train
27062,train
27063,test
27064,train
27065,train
27066,train
27067,train
27068,train
27069,train
27070,train
27071,train
27072,train
27073,train
27074,train
27075,test
27076,train
27077,test
27078,train
27079,test
27080,train
27081,train
27082,test
27083,test
27084,train
27085,train
27086,train
27087,train
27088,test
27089,train
27090,train
27091,train
27092,test
27093,train
27094,train
27095,train
27096,test
27097,train
27098,train
27099,train
27100,train
27101,train
27102,train
27103,train
27104,train
27105,train
27106,test
27107,test
27108,test
27109,train
27110,train
27111,test
27112,train
27113,test
27114,test
27115,train
27116,train
27117,train
27118,train
27119,train
27120,test
27121,train
27122,test
27123,train
27124,test
27125,train
27126,train
27127,test
27128,train
27129,test
27130,train
27131,train
27132,test
27133,train
27134,train
27135,train
27136,train
27137,train
27138,train
27139,train
27140,train
27141,test
27142,train
27143,test
27144,train
27145,train
27146,test
27147,train
27148,test
27149,train
27150,train
27151,train
27152,train
27153,test
27154,train
27155,train
27156,train
27157,test
27158,train
27159,train
27160,train
27161,train
27162,train
27163,train
27164,train
27165,test
27166,train
27167,train
27168,train
27169,train
27170,test
27171,train
27172,train
27173,train
27174,train
27175,train
27176,test
27177,train
27178,train
27179,train
27180,train
27181,train
27182,test
27183,train
27184,test
27185,train
27186,test
27187,train
27188,train
27189,train
27190,train
27191,train
27192,train
27193,train
27194,train
27195,train
27196,train
27197,train
27198,test
27199,train
27200,train
27201,train
27202,train
27203,train
27204,train
27205,test
27206,train
27207,train
27208,train
27209,train
27210,train
27211,train
27212,train
27213,train
27214,train
27215,train
27216,train
27217,train
27218,train
27219,train
27220,train
27221,train
27222,test
27223,train
27224,train
27225,train
27226,train
27227,train
27228,train
27229,test
27230,train
27231,train
27232,train
27233,train
27234,train
27235,train
27236,train
27237,test
27238,train
27239,train
27240,train
27241,train
27242,train
27243,train
27244,train
27245,train
27246,test
27247,test
27248,test
27249,test
27250,train
27251,train
27252,test
27253,train
27254,test
27255,train
27256,train
27257,test
27258,train
27259,train
27260,train
27261,train
27262,train
27263,train
27264,train
27265,train
27266,test
27267,test
27268,test
27269,test
27270,train
27271,train
27272,train
27273,train
27274,train
27275,train
27276,train
27277,train
27278,train
27279,train
27280,train
27281,train
27282,train
27283,test
27284,train
27285,train
27286,train
27287,train
27288,test
27289,train
27290,train
27291,train
27292,train
27293,train
27294,train
27295,train
27296,train
27297,test
27298,train
27299,train
27300,train
27301,test
27302,train
27303,train
27304,train
27305,train
27306,train
27307,test
27308,test
27309,train
27310,train
27311,train
27312,test
27313,train
27314,test
27315,train
27316,train
27317,train
27318,train
27319,train
27320,train
27321,test
27322,train
27323,train
27324,train
27325,train
27326,train
27327,train
27328,test
27329,train
27330,train
27331,train
27332,train
27333,train
27334,train
27335,test
27336,train
27337,train
27338,train
27339,train
27340,train
27341,train
27342,train
27343,train
27344,test
27345,train
27346,train
27347,train
27348,train
27349,train
27350,train
27351,train
27352,train
27353,train
27354,train
27355,train
27356,train
27357,train
27358,train
27359,train
27360,train
27361,train
27362,train
27363,test
27364,test
27365,train
27366,test
27367,train
27368,train
27369,train
27370,train
27371,train
27372,train
27373,train
27374,train
27375,train
27376,train
27377,train
27378,train
27379,test
27380,train
27381,train
27382,train
27383,train
27384,train
27385,train
27386,train
27387,train
27388,train
27389,test
27390,test
27391,train
27392,train
27393,train
27394,train
27395,train
27396,train
27397,train
27398,train
27399,train
27400,train
27401,train
27402,test
27403,train
27404,train
27405,train
27406,train
27407,test
27408,train
27409,train
27410,test
27411,test
27412,train
27413,train
27414,train
27415,test
27416,train
27417,train
27418,train
27419,train
27420,test
27421,train
27422,train
27423,train
27424,test
27425,test
27426,train
27427,train
27428,test
27429,train
27430,train
27431,train
27432,train
27433,train
27434,train
27435,train
27436,train
27437,train
27438,test
27439,train
27440,test
27441,test
27442,train
27443,train
27444,train
27445,train
27446,test
27447,train
27448,train
27449,test
27450,train
27451,train
27452,train
27453,train
27454,train
27455,train
27456,train
27457,test
27458,train
27459,train
27460,train
27461,train
27462,train
27463,train
27464,train
27465,train
27466,train
27467,test
27468,test
27469,train
27470,train
27471,train
27472,test
27473,test
27474,test
27475,train
27476,train
27477,train
27478,train
27479,train
27480,test
27481,train
27482,train
27483,train
27484,test
27485,train
27486,train
27487,train
27488,train
27489,train
27490,train
27491,train
27492,train
27493,train
27494,train
27495,train
27496,train
27497,train
27498,train
27499,train
27500,train
27501,train
27502,train
27503,test
27504,train
27505,train
27506,test
27507,train
27508,train
27509,train
27510,train
27511,train
27512,train
27513,train
27514,train
27515,train
27516,train
27517,train
27518,train
27519,test
27520,train
27521,train
27522,train
27523,train
27524,train
27525,train
27526,train
27527,train
27528,train
27529,train
27530,train
27531,train
27532,train
27533,train
27534,test
27535,train
27536,test
27537,train
27538,test
27539,train
27540,train
27541,train
27542,train
27543,train
27544,train
27545,train
27546,train
27547,train
27548,test
27549,train
27550,test
27551,train
27552,train
27553,train
27554,train
27555,train
27556,test
27557,train
27558,train
27559,train
27560,test
27561,train
27562,train
27563,test
27564,train
27565,train
27566,train
27567,train
27568,train
27569,train
27570,test
27571,train
27572,train
27573,test
27574,train
27575,train
27576,test
27577,train
27578,train
27579,test
27580,test
27581,train
27582,train
27583,train
27584,train
27585,test
27586,train
27587,train
27588,train
27589,train
27590,test
27591,train
27592,train
27593,train
27594,train
27595,train
27596,train
27597,train
27598,train
27599,train
27600,train
27601,train
27602,train
27603,train
27604,test
27605,test
27606,train
27607,test
27608,train
27609,train
27610,train
27611,train
27612,train
27613,train
27614,train
27615,train
27616,test
27617,test
27618,train
27619,train
27620,train
27621,test
27622,train
27623,train
27624,test
27625,train
27626,train
27627,train
27628,train
27629,test
27630,test
27631,test
27632,train
27633,test
27634,train
27635,test
27636,train
27637,train
27638,train
27639,train
27640,train
27641,test
27642,train
27643,train
27644,test
27645,train
27646,train
27647,train
27648,train
27649,train
27650,test
27651,train
27652,train
27653,train
27654,train
27655,train
27656,train
27657,train
27658,train
27659,train
27660,train
27661,train
27662,test
27663,train
27664,train
27665,train
27666,train
27667,train
27668,train
27669,train
27670,train
27671,train
27672,train
27673,train
27674,train
27675,test
27676,train
27677,train
27678,train
27679,train
27680,train
27681,train
27682,train
27683,train
27684,train
27685,train
27686,train
27687,train
27688,train
27689,train
27690,train
27691,train
27692,train
27693,train
27694,train
27695,test
27696,train
27697,test
27698,test
27699,test
27700,test
27701,train
27702,test
27703,test
27704,train
27705,train
27706,train
27707,test
27708,train
27709,train
27710,test
27711,test
27712,test
27713,train
27714,train
27715,train
27716,test
27717,train
27718,test
27719,test
27720,train
27721,train
27722,train
27723,train
27724,test
27725,test
27726,test
27727,train
27728,train
27729,train
27730,train
27731,train
27732,train
27733,train
27734,train
27735,train
27736,train
27737,train
27738,train
27739,train
27740,train
27741,train
27742,train
27743,train
27744,train
27745,train
27746,train
27747,test
27748,train
27749,train
27750,test
27751,train
27752,test
27753,train
27754,train
27755,test
27756,train
27757,train
27758,train
27759,train
27760,train
27761,test
27762,train
27763,train
27764,train
27765,train
27766,test
27767,train
27768,train
27769,train
27770,test
27771,train
27772,train
27773,test
27774,train
27775,test
27776,train
27777,test
27778,train
27779,train
27780,train
27781,train
27782,train
27783,train
27784,train
27785,test
27786,train
27787,train
27788,train
27789,train
27790,train
27791,train
27792,test
27793,train
27794,train
27795,train
27796,train
27797,test
27798,train
27799,train
27800,test
27801,test
27802,train
27803,train
27804,train
27805,train
27806,test
27807,test
27808,train
27809,train
27810,train
27811,train
27812,train
27813,train
27814,test
27815,train
27816,train
27817,train
27818,test
27819,test
27820,test
27821,test
27822,train
27823,train
27824,test
27825,train
27826,train
27827,train
27828,train
27829,test
27830,train
27831,train
27832,train
27833,train
27834,test
27835,train
27836,train
27837,train
27838,test
27839,train
27840,train
27841,test
27842,train
27843,test
27844,train
27845,train
27846,train
27847,test
27848,train
27849,train
27850,train
27851,train
27852,train
27853,train
27854,train
27855,train
27856,train
27857,train
27858,train
27859,train
27860,test
27861,train
27862,train
27863,train
27864,test
27865,train
27866,train
27867,test
27868,train
27869,train
27870,train
27871,train
27872,train
27873,train
27874,train
27875,train
27876,test
27877,train
27878,train
27879,train
27880,train
27881,train
27882,train
27883,train
27884,train
27885,train
27886,train
27887,train
27888,train
27889,train
27890,train
27891,test
27892,train
27893,train
27894,train
27895,test
27896,test
27897,train
27898,train
27899,train
27900,train
27901,train
27902,train
27903,train
27904,test
27905,test
27906,test
27907,test
27908,train
27909,train
27910,train
27911,train
27912,test
27913,train
27914,test
27915,train
27916,train
27917,train
27918,train
27919,train
27920,train
27921,train
27922,train
27923,train
27924,train
27925,test
27926,test
27927,train
27928,train
27929,train
27930,test
27931,train
27932,test
27933,train
27934,train
27935,train
27936,train
27937,train
27938,train
27939,train
27940,train
27941,test
27942,train
27943,train
27944,train
27945,train
27946,train
27947,train
27948,test
27949,test
27950,train
27951,test
27952,train
27953,train
27954,train
27955,train
27956,train
27957,train
27958,test
27959,test
27960,train
27961,train
27962,train
27963,train
27964,train
27965,train
27966,train
27967,test
27968,train
27969,train
27970,train
27971,train
27972,train
27973,test
27974,train
27975,test
27976,train
27977,test
27978,train
27979,test
27980,train
27981,train
27982,train
27983,train
27984,train
27985,train
27986,train
27987,train
27988,train
27989,train
27990,train
27991,train
27992,train
27993,test
27994,train
27995,train
27996,test
27997,train
27998,train
27999,train
28000,test
28001,train
28002,train
28003,train
28004,train
28005,train
28006,train
28007,test
28008,train
28009,train
28010,train
28011,train
28012,train
28013,train
28014,train
28015,train
28016,train
28017,train
28018,train
28019,train
28020,train
28021,train
28022,train
28023,test
28024,train
28025,train
28026,test
28027,test
28028,train
28029,train
28030,train
28031,train
28032,train
28033,train
28034,train
28035,test
28036,test
28037,train
28038,test
28039,test
28040,train
28041,train
28042,train
28043,train
28044,train
28045,train
28046,train
28047,train
28048,train
28049,train
28050,train
28051,test
28052,train
28053,train
28054,train
28055,train
28056,train
28057,train
28058,train
28059,train
28060,train
28061,test
28062,train
28063,train
28064,train
28065,test
28066,test
28067,train
28068,test
28069,train
28070,train
28071,train
28072,test
28073,train
28074,train
28075,train
28076,train
28077,train
28078,train
28079,train
28080,train
28081,train
28082,train
28083,train
28084,train
28085,train
28086,test
28087,train
28088,train
28089,train
28090,train
28091,test
28092,train
28093,test
28094,train
28095,train
28096,train
28097,train
28098,train
28099,test
28100,train
28101,train
28102,train
28103,train
28104,train
28105,train
28106,train
28107,train
28108,train
28109,train
28110,test
28111,train
28112,train
28113,train
28114,train
28115,train
28116,train
28117,train
28118,train
28119,test
28120,train
28121,train
28122,train
28123,test
28124,test
28125,train
28126,train
28127,test
28128,test
28129,train
28130,train
28131,train
28132,train
28133,train
28134,test
28135,train
28136,train
28137,test
28138,train
28139,test
28140,train
28141,train
28142,test
28143,train
28144,train
28145,train
28146,train
28147,test
28148,train
28149,train
28150,train
28151,train
28152,train
28153,train
28154,train
28155,train
28156,train
28157,train
28158,test
28159,train
28160,train
28161,train
28162,test
28163,train
28164,train
28165,train
28166,train
28167,train
28168,train
28169,train
28170,train
28171,train
28172,train
28173,test
28174,train
28175,train
28176,train
28177,test
28178,test
28179,train
28180,train
28181,train
28182,train
28183,test
28184,train
28185,train
28186,train
28187,train
28188,test
28189,train
28190,train
28191,train
28192,train
28193,train
28194,train
28195,train
28196,train
28197,test
28198,train
28199,test
28200,train
28201,test
28202,train
28203,train
28204,test
28205,train
28206,train
28207,train
28208,test
28209,train
28210,train
28211,train
28212,train
28213,train
28214,test
28215,train
28216,train
28217,test
28218,train
28219,train
28220,train
28221,train
28222,train
28223,train
28224,train
28225,train
28226,test
28227,train
28228,train
28229,test
28230,train
28231,train
28232,train
28233,test
28234,train
28235,test
28236,train
28237,train
28238,train
28239,train
28240,train
28241,train
28242,train
28243,train
28244,train
28245,test
28246,train
28247,train
28248,train
28249,train
28250,test
28251,train
28252,train
28253,train
28254,test
28255,train
28256,train
28257,train
28258,train
28259,train
28260,test
28261,train
28262,train
28263,train
28264,train
28265,train
28266,train
28267,train
28268,train
28269,train
28270,train
28271,train
28272,train
28273,train
28274,train
28275,train
28276,train
28277,train
28278,train
28279,train
28280,train
28281,test
28282,test
28283,train
28284,test
28285,train
28286,train
28287,train
28288,train
28289,train
28290,train
28291,train
28292,train
28293,train
28294,train
28295,train
28296,test
28297,train
28298,train
28299,train
28300,train
28301,train
28302,train
28303,test
28304,train
28305,train
28306,train
28307,train
28308,train
28309,test
28310,train
28311,train
28312,train
28313,test
28314,train
28315,train
28316,train
28317,train
28318,train
28319,train
28320,train
28321,train
28322,train
28323,train
28324,test
28325,train
28326,test
28327,train
28328,train
28329,train
28330,train
28331,train
28332,test
28333,train
28334,train
28335,test
28336,train
28337,train
28338,test
28339,train
28340,train
28341,train
28342,train
28343,train
28344,test
28345,test
28346,train
28347,train
28348,train
28349,test
28350,train
28351,train
28352,train
28353,train
28354,test
28355,test
28356,test
28357,train
28358,train
28359,train
28360,train
28361,train
28362,train
28363,train
28364,train
28365,train
28366,train
28367,train
28368,test
28369,train
28370,train
28371,train
28372,train
28373,train
28374,test
28375,test
28376,train
28377,train
28378,train
28379,train
28380,train
28381,train
28382,train
28383,train
28384,train
28385,train
28386,train
28387,train
28388,test
28389,train
28390,train
28391,test
28392,train
28393,train
28394,test
28395,train
28396,train
28397,test
28398,test
28399,train
28400,train
28401,train
28402,train
28403,train
28404,train
28405,test
28406,train
28407,train
28408,train
28409,train
28410,test
28411,train
28412,train
28413,train
28414,train
28415,train
28416,train
28417,train
28418,train
28419,train
28420,train
28421,train
28422,train
28423,train
28424,train
28425,train
28426,train
28427,train
28428,train
28429,train
28430,train
28431,train
28432,test
28433,train
28434,train
28435,train
28436,train
28437,train
28438,train
28439,train
28440,test
28441,train
28442,test
28443,train
28444,train
28445,test
28446,train
28447,test
28448,train
28449,train
28450,train
28451,test
28452,test
28453,test
28454,train
28455,train
28456,train
28457,train
28458,train
28459,train
28460,train
28461,train
28462,train
28463,train
28464,train
28465,train
28466,train
28467,train
28468,train
28469,train
28470,train
28471,train
28472,train
28473,train
28474,test
28475,train
28476,train
28477,train
28478,test
28479,train
28480,train
28481,train
28482,train
28483,train
28484,train
28485,train
28486,train
28487,test
28488,train
28489,train
28490,train
28491,train
28492,train
28493,train
28494,train
28495,train
28496,train
28497,train
28498,train
28499,test
28500,train
28501,train
28502,train
28503,train
28504,train
28505,train
28506,train
28507,train
28508,test
28509,train
28510,train
28511,train
28512,train
28513,train
28514,test
28515,train
28516,train
28517,train
28518,train
28519,train
28520,train
28521,train
28522,test
28523,train
28524,train
28525,train
28526,test
28527,train
28528,train
28529,train
28530,test
28531,train
28532,test
28533,train
28534,test
28535,train
28536,train
28537,test
28538,train
28539,test
28540,train
28541,train
28542,test
28543,train
28544,train
28545,train
28546,test
28547,train
28548,train
28549,train
28550,train
28551,train
28552,train
28553,train
28554,train
28555,test
28556,test
28557,train
28558,train
28559,train
28560,test
28561,train
28562,train
28563,train
28564,train
28565,train
28566,train
28567,test
28568,test
28569,train
28570,train
28571,train
28572,train
28573,train
28574,train
28575,train
28576,train
28577,train
28578,train
28579,train
28580,train
28581,train
28582,train
28583,train
28584,train
28585,test
28586,train
28587,train
28588,train
28589,train
28590,train
28591,train
28592,train
28593,train
28594,train
28595,train
28596,train
28597,test
28598,test
28599,train
28600,train
28601,train
28602,train
28603,test
28604,test
28605,train
28606,train
28607,train
28608,test
28609,train
28610,train
28611,train
28612,train
28613,test
28614,test
28615,train
28616,test
28617,train
28618,train
28619,train
28620,train
28621,train
28622,train
28623,train
28624,test
28625,train
28626,train
28627,train
28628,train
28629,test
28630,train
28631,train
28632,train
28633,train
28634,train
28635,train
28636,train
28637,train
28638,test
28639,test
28640,train
28641,train
28642,train
28643,train
28644,train
28645,test
28646,train
28647,train
28648,train
28649,train
28650,test
28651,test
28652,test
28653,train
28654,train
28655,train
28656,train
28657,train
28658,train
28659,test
28660,test
28661,train
28662,train
28663,train
28664,train
28665,train
28666,train
28667,test
28668,train
28669,test
28670,train
28671,test
28672,train
28673,train
28674,train
28675,test
28676,train
28677,test
28678,train
28679,test
28680,train
28681,train
28682,train
28683,train
28684,train
28685,train
28686,train
28687,test
28688,train
28689,train
28690,train
28691,train
28692,train
28693,test
28694,train
28695,train
28696,train
28697,test
28698,train
28699,test
28700,test
28701,train
28702,train
28703,train
28704,train
28705,train
28706,train
28707,train
28708,train
28709,train
28710,train
28711,train
28712,train
28713,train
28714,train
28715,test
28716,train
28717,train
28718,train
28719,test
28720,train
28721,train
28722,test
28723,train
28724,train
28725,train
28726,test
28727,test
28728,train
28729,train
28730,train
28731,train
28732,test
28733,train
28734,train
28735,train
28736,train
28737,train
28738,test
28739,test
28740,train
28741,train
28742,train
28743,train
28744,train
28745,train
28746,train
28747,train
28748,train
28749,test
28750,train
28751,train
28752,test
28753,train
28754,train
28755,train
28756,train
28757,test
28758,train
28759,train
28760,train
28761,train
28762,train
28763,train
28764,train
28765,train
28766,test
28767,train
28768,test
28769,train
28770,train
28771,train
28772,train
28773,test
28774,test
28775,train
28776,train
28777,train
28778,test
28779,train
28780,train
28781,test
28782,train
28783,train
28784,train
28785,train
28786,train
28787,train
28788,test
28789,train
28790,train
28791,train
28792,train
28793,train
28794,train
28795,train
28796,train
28797,train
28798,train
28799,train
28800,test
28801,train
28802,train
28803,train
28804,test
28805,test
28806,train
28807,test
28808,train
28809,train
28810,train
28811,train
28812,test
28813,train
28814,test
28815,train
28816,train
28817,train
28818,test
28819,train
28820,train
28821,train
28822,train
28823,train
28824,train
28825,test
28826,train
28827,train
28828,train
28829,test
28830,train
28831,train
28832,train
28833,train
28834,train
28835,train
28836,train
28837,train
28838,test
28839,train
28840,test
28841,train
28842,test
28843,train
28844,train
28845,train
28846,test
28847,test
28848,train
28849,test
28850,test
28851,test
28852,test
28853,train
28854,train
28855,train
28856,train
28857,train
28858,train
28859,train
28860,train
28861,train
28862,train
28863,train
28864,train
28865,test
28866,train
28867,train
28868,train
28869,train
28870,train
28871,train
28872,test
28873,train
28874,test
28875,test
28876,train
28877,train
28878,train
28879,train
28880,train
28881,test
28882,train
28883,train
28884,test
28885,train
28886,train
28887,train
28888,train
28889,train
28890,train
28891,train
28892,train
28893,train
28894,train
28895,train
28896,train
28897,train
28898,train
28899,train
28900,train
28901,test
28902,train
28903,test
28904,train
28905,train
28906,train
28907,train
28908,train
28909,train
28910,train
28911,train
28912,train
28913,train
28914,train
28915,train
28916,test
28917,train
28918,train
28919,train
28920,train
28921,train
28922,test
28923,train
28924,train
28925,train
28926,train
28927,train
28928,train
28929,train
28930,train
28931,train
28932,train
28933,train
28934,train
28935,train
28936,test
28937,train
28938,train
28939,train
28940,train
28941,train
28942,train
28943,train
28944,test
28945,train
28946,train
28947,train
28948,train
28949,test
28950,train
28951,train
28952,train
28953,test
28954,train
28955,train
28956,train
28957,train
28958,train
28959,train
28960,train
28961,test
28962,train
28963,train
28964,test
28965,train
28966,train
28967,test
28968,train
28969,train
28970,train
28971,train
28972,train
28973,train
28974,train
28975,test
28976,train
28977,train
28978,train
28979,test
28980,train
28981,train
28982,train
28983,train
28984,train
28985,train
28986,train
28987,train
28988,train
28989,train
28990,train
28991,train
28992,train
28993,train
28994,test
28995,train
28996,train
28997,test
28998,train
28999,train
29000,test
29001,train
29002,train
29003,train
29004,test
29005,test
29006,test
29007,train
29008,train
29009,test
29010,train
29011,train
29012,train
29013,test
29014,train
29015,train
29016,train
29017,train
29018,train
29019,train
29020,train
29021,train
29022,train
29023,train
29024,train
29025,train
29026,train
29027,test
29028,test
29029,test
29030,train
29031,train
29032,train
29033,train
29034,train
29035,train
29036,train
29037,train
29038,train
29039,train
29040,test
29041,train
29042,train
29043,test
29044,train
29045,train
29046,train
29047,train
29048,train
29049,train
29050,train
29051,train
29052,train
29053,train
29054,test
29055,train
29056,test
29057,train
29058,train
29059,train
29060,train
29061,train
29062,test
29063,train
29064,train
29065,train
29066,train
29067,train
29068,test
29069,train
29070,train
29071,train
29072,train
29073,train
29074,train
29075,test
29076,train
29077,train
29078,train
29079,train
29080,test
29081,train
29082,train
29083,test
29084,train
29085,train
29086,train
29087,train
29088,train
29089,train
29090,train
29091,train
29092,train
29093,train
29094,train
29095,train
29096,train
29097,train
29098,train
29099,train
29100,test
29101,test
29102,train
29103,test
29104,train
29105,train
29106,train
29107,train
29108,train
29109,train
29110,train
29111,test
29112,train
29113,train
29114,train
29115,train
29116,test
29117,train
29118,train
29119,train
29120,train
29121,train
29122,train
29123,train
29124,test
29125,train
29126,train
29127,train
29128,train
29129,train
29130,train
29131,train
29132,test
29133,train
29134,train
29135,train
29136,train
29137,train
29138,train
29139,train
29140,train
29141,test
29142,train
29143,train
29144,train
29145,train
29146,train
29147,test
29148,test
29149,train
29150,train
29151,train
29152,train
29153,test
29154,test
29155,train
29156,train
29157,train
29158,test
29159,train
29160,train
29161,train
29162,train
29163,train
29164,test
29165,test
29166,train
29167,test
29168,train
29169,train
29170,test
29171,test
29172,test
29173,train
29174,train
29175,test
29176,test
29177,train
29178,train
29179,train
29180,test
29181,train
29182,train
29183,train
29184,train
29185,train
29186,train
29187,train
29188,train
29189,train
29190,train
29191,test
29192,train
29193,train
29194,train
29195,train
29196,train
29197,train
29198,train
29199,train
29200,train
29201,test
29202,train
29203,train
29204,train
29205,test
29206,train
29207,train
29208,train
29209,train
29210,train
29211,train
29212,train
29213,train
29214,test
29215,train
29216,train
29217,test
29218,train
29219,train
29220,test
29221,train
29222,test
29223,test
29224,train
29225,train
29226,test
29227,train
29228,train
29229,train
29230,train
29231,train
29232,train
29233,train
29234,test
29235,train
29236,train
29237,train
29238,train
29239,train
29240,train
29241,train
29242,train
29243,train
29244,train
29245,train
29246,train
29247,test
29248,train
29249,train
29250,train
29251,train
29252,train
29253,train
29254,train
29255,train
29256,test
29257,train
29258,train
29259,test
29260,train
29261,train
29262,train
29263,train
29264,train
29265,train
29266,train
29267,train
29268,train
29269,test
29270,train
29271,test
29272,train
29273,train
29274,test
29275,test
29276,train
29277,train
29278,test
29279,train
29280,train
29281,train
29282,train
29283,train
29284,train
29285,train
29286,test
29287,train
29288,train
29289,train
29290,train
29291,train
29292,train
29293,train
29294,train
29295,train
29296,train
29297,test
29298,train
29299,train
29300,test
29301,train
29302,train
29303,train
29304,train
29305,train
29306,train
29307,train
29308,train
29309,train
29310,train
29311,train
29312,test
29313,test
29314,test
29315,train
29316,test
29317,train
29318,test
29319,train
29320,train
29321,test
29322,test
29323,train
29324,train
29325,train
29326,test
29327,train
29328,train
29329,test
29330,train
29331,train
29332,train
29333,train
29334,train
29335,train
29336,test
29337,train
29338,train
29339,train
29340,train
29341,train
29342,train
29343,train
29344,train
29345,test
29346,train
29347,train
29348,train
29349,train
29350,test
29351,train
29352,train
29353,train
29354,train
29355,test
29356,train
29357,train
29358,train
29359,train
29360,train
29361,train
29362,train
29363,train
29364,train
29365,train
29366,train
29367,test
29368,train
29369,train
29370,train
29371,train
29372,test
29373,train
29374,train
29375,train
29376,train
29377,train
29378,test
29379,train
29380,test
29381,train
29382,train
29383,train
29384,train
29385,train
29386,train
29387,train
29388,train
29389,train
29390,train
29391,train
29392,train
